CASE_CODE_TYPE,CASE_CODE,CASE_CODE_TITLE,Hierarchy_level,Sort_sequence
sour,7141,"Pliers, tongs",4,1201
sour,7142,"Vises, clamps",4,1202
sour,7149,"Gripping handtools—nonpowered, n.e.c.",4,1203
sour,715,Striking and nailing handtools—nonpowered,3,1204
sour,7150,"Striking and nailing handtools—nonpowered, unspecified",4,1205
sour,7151,"Hammers, except sledge—nonpowered",4,1206
sour,7152,Mallets,4,1207
sour,7153,"Punches, counterpunches, countersinks—nonpowered",4,1208
sour,7154,"Sledges, sledgehammers",4,1209
sour,7155,"Toe kickers, knee kickers",4,1210
sour,7159,"Striking and nailing handtools—nonpowered, n.e.c.",4,1211
sour,716,Surfacing handtools—nonpowered,3,1212
sour,7160,"Surfacing handtools—nonpowered, unspecified",4,1213
sour,7161,Files—surfacing handtool,4,1214
sour,7162,Planes—surfacing handtool,4,1215
sour,7163,Sanders—nonpowered,4,1216
sour,7164,Sharpening stones and wheels—nonpowered,4,1217
sour,7165,Scrapers—nonpowered,4,1218
sour,7166,Putty knives,4,1219
sour,7169,"Surfacing handtools—nonpowered, n.e.c.",4,1220
sour,717,Turning handtools—nonpowered,3,1221
sour,7170,"Turning handtools—nonpowered, unspecified",4,1222
sour,7171,Screwdrivers—nonpowered,4,1223
sour,7172,Ratchet drivers—nonpowered ,4,1224
sour,7173,Wrenches—nonpowered ,4,1225
sour,7179,"Turning handtools—nonpowered, n.e.c.",4,1226
sour,719,Other handtools—nonpowered,3,1227
sour,7190,"Other handtools—nonpowered, unspecified",4,1228
sour,7191,"Brooms, mops, and other cleaning tools",4,1229
sour,7192,Crowbars,4,1230
sour,7193,"Pitchforks, spading forks",4,1231
sour,7194,Rakes,4,1232
sour,7195,Stapling tools—nonpowered,4,1233
sour,7196,Tape guns,4,1234
sour,7199,"Handtools—nonpowered, n.e.c.",4,1235
sour,72,Handtools—powered,2,1236
sour,720,"Handtools—powered, unspecified",3,1237
sour,721,Boring handtools—powered,3,1238
sour,7210,"Boring handtools—powered, unspecified",4,1239
sour,7211,"Augers, plumbing snakes—powered",4,1240
sour,7212,Braces—powered,4,1241
sour,7213,Drills—powered,4,1242
sour,7214,Routers and molders—powered,4,1243
sour,7219,"Boring handtools—powered, n.e.c",4,1244
sour,722,Cutting handtools—powered,3,1245
sour,7220,"Cutting handtools—powered, unspecified",4,1246
sour,7221,Chainsaws—powered,4,1247
sour,7222,Chisels—powered,4,1248
sour,7223,Knives—powered,4,1249
sour,7224,"Saws—powered, except chainsaws",4,1250
sour,7225,"Lawn edgers, clippers, trimmers—powered",4,1251
sour,7229,"Cutting handtools—powered, n.e.c.",4,1252
sour,723,Striking and nailing handtools—powered,3,1253
sour,7230,"Striking and nailing handtools—powered, unspecified",4,1254
sour,7231,Hammers—powered,4,1255
sour,7232,Jackhammers—powered,4,1256
sour,7233,Punches—powered,4,1257
sour,7234,Riveters—powered,4,1258
sour,7235,Nail guns—powered,4,1259
sour,7236,Stapling tools—electric or pneumatic,4,1260
sour,7239,"Striking and nailing handtools—powered, n.e.c.",4,1261
sour,724,Surfacing handtools—powered,3,1262
sour,7240,"Surfacing handtools—powered, unspecified",4,1263
sour,7241,"Buffers, polishers, waxers—powered",4,1264
sour,7242,Hand grinders—powered,4,1265
sour,7243,Sanders—powered,4,1266
sour,7244,Sandblasters—powered,4,1267
sour,7249,"Surfacing handtools—powered, n.e.c.",4,1268
sour,725,Turning handtools—powered,3,1269
sour,7250,"Turning handtools—powered, unspecified",4,1270
sour,7251,Bolt setters—powered,4,1271
sour,7252,Impact wrenches—powered,4,1272
sour,7253,Screwdrivers—powered,4,1273
sour,7254,Tongs—powered,4,1274
sour,7259,"Turning handtools—powered, n.e.c.",4,1275
sour,726,Welding and heating handtools—powered,3,1276
sour,7260,"Welding and heating handtools—powered, unspecified",4,1277
sour,7261,"Welding, cutting, and blow torches",4,1278
sour,7262,Soldering irons—powered,4,1279
sour,7263,Heat guns,4,1280
sour,7269,"Welding and heating handtools—powered, n.e.c.",4,1281
sour,729,Other handtools—powered,3,1282
sour,7290,"Other handtools—powered, unspecified",4,1283
sour,7291,Scrubbers—powered,4,1284
sour,7292,"Sprayers, air guns—paint",4,1285
sour,7293,Power washers,4,1286
sour,7294,Laser pointers,4,1287
sour,7295,Spreaders—powered,4,1288
sour,7296,Push-pull rams—powered,4,1289
sour,7299,"Handtools—powered, n.e.c.",4,1290
sour,73,Handtools—power not determined,2,1291
sour,730,"Handtools—power not determined, unspecified",3,1292
sour,731,Boring handtools—power not determined,3,1293
sour,7310,"Boring handtools—power not determined, unspecified",4,1294
sour,7311,"Augers, plumbing snakes—power not determined",4,1295
sour,7312,Braces—power not determined,4,1296
sour,7313,Drills—power not determined,4,1297
sour,7319,"Boring handtools—power not determined, n.e.c.",4,1298
sour,732,Cutting handtools—power not determined,3,1299
sour,7320,"Cutting handtools—power not determined, unspecified",4,1300
sour,7321,Chisels—power not determined,4,1301
sour,7322,Knives—power not determined,4,1302
sour,7323,Saws—power not determined,4,1303
sour,7329,"Cutting handtools—power not determined, n.e.c.",4,1304
sour,733,Striking and nailing handtools—power not determined,3,1305
sour,7330,"Striking and nailing handtools—power not determined, unspecified",4,1306
sour,7331,Hammers—power not determined,4,1307
sour,7332,Punches—power not determined,4,1308
sour,7339,"Striking and nailing handtools—power not determined, n.e.c.",4,1309
sour,734,Surfacing handtools—power not determined,3,1310
sour,7340,"Surfacing handtools—power not determined, unspecified",4,1311
sour,7341,Sanders—power not determined,4,1312
sour,7349,"Surfacing handtools—power not determined, n.e.c.",4,1313
sour,735,Turning handtools—power not determined,3,1314
sour,7350,"Turning handtools—power not determined, unspecified",4,1315
sour,7351,Screwdrivers—power not determined,4,1316
sour,7352,Wrenches—power not determined,4,1317
sour,7359,"Turning handtools—power not determined, n.e.c.",4,1318
sour,736,Measuring handtools,3,1319
sour,7360,"Measuring handtools, unspecified",4,1320
sour,7361,"Calipers, micrometers",4,1321
sour,7362,Dividers,4,1322
sour,7363,Gauges,4,1323
sour,7364,Levels,4,1324
sour,7365,Plumb bobs,4,1325
sour,7366,"Rulers, tape measures",4,1326
sour,7367,Squares,4,1327
sour,7368,Scales,4,1328
sour,7369,"Measuring handtools, n.e.c.",4,1329
sour,739,Other handtools—power not determined,3,1330
sour,7391,Staplers—power not determined,4,1331
sour,7399,"Handtools—power not determined, n.e.c.",4,1332
sour,74,Ladders,2,1333
sour,740,"Ladders, unspecified",3,1334
sour,741,Ladders—fixed,3,1335
sour,742,Ladders—movable,3,1336
sour,7420,"Movable ladders, unspecified",4,1337
sour,7421,Extension ladders,4,1338
sour,7422,Step ladders,4,1339
sour,7423,Straight ladders,4,1340
sour,7424,"Truck mounted ladders, aerial ladder trams",4,1341
sour,7429,"Movable ladders, n.e.c.",4,1342
sour,749,"Ladders, n.e.c.",3,1343
sour,75,Medical and surgical instruments and equipment,2,1344
sour,750,"Medical and surgical instruments and equipment, unspecified",3,1345
sour,751,Medical sharps instruments,3,1346
sour,7510,"Medical sharps instruments, unspecified",4,1347
sour,7511,"Needles, syringes",4,1348
sour,7512,Scalpels,4,1349
sour,7519,"Medical sharps instruments, n.e.c.",4,1350
sour,752,Health care and orthopedic equipment,3,1351
sour,7520,"Health care and orthopedic equipment, unspecified",4,1352
sour,7521,"Canes, crutches, walkers",4,1353
sour,7529,"Health care and orthopedic equipment, n.e.c.",4,1354
sour,753,Wheelchairs and other mobility devices,3,1355
sour,7530,"Wheelchairs and other mobility devices, unspecified",4,1356
sour,7531,Wheelchairs—powered,4,1357
sour,7532,Mobility scooters—powered,4,1358
sour,7533,Wheelchairs—nonpowered,4,1359
sour,7539,"Wheelchairs and other mobility devices, n.e.c.",4,1360
sour,754,Latex gloves,3,1361
sour,755,"Stretchers, backboards, wheeled cots, stair chairs",3,1362
sour,756,Intravenous (IV) poles and machines,3,1363
sour,757,"Patient hoists, lifting harnesses",3,1364
sour,759,"Medical and surgical instruments and equipment, n.e.c.",3,1365
sour,76,"Photographic, athletic, and recreational equipment",2,1366
sour,760,"Photographic, athletic, and recreational equipment, unspecified",3,1367
sour,761,Photographic equipment,3,1368
sour,7610,"Photographic equipment, unspecified",4,1369
sour,7611,Cameras—still and motion picture,4,1370
sour,7612,Photographic paper and cloth,4,1371
sour,7613,Projectors—still and motion picture,4,1372
sour,7614,Screens—still and motion picture ,4,1373
sour,7615,"Tripods, camera stands",4,1374
sour,7619,"Photographic equipment, n.e.c.",4,1375
sour,762,"Writing, drawing, and art supplies",3,1376
sour,7620,"Writing, drawing, and art supplies, unspecified",4,1377
sour,7621,Pens and pencils,4,1378
sour,7622,"Chalk, crayons, marking devices",4,1379
sour,7623,"Art supplies and materials, except paint",4,1380
sour,7624,"Compasses, protractors",4,1381
sour,7629,"Writing, drawing, and art supplies, n.e.c.",4,1382
sour,763,Recreation and athletic equipment,3,1383
sour,7630,"Recreation and athletic equipment, unspecified",4,1384
sour,7631,"Balls, pucks",4,1385
sour,7632,"Baseball bats, hockey sticks, rackets",4,1386
sour,7633,Gymnasium and exercise equipment,4,1387
sour,7634,Camping equipment,4,1388
sour,7635,Playground equipment,4,1389
sour,7636,Riding equipment,4,1390
sour,7637,Snow sports equipment,4,1391
sour,7638,Water sports equipment,4,1392
sour,7639,"Recreation and athletic equipment, n.e.c.",4,1393
sour,769,"Photographic, athletic, and recreational equipment, n.e.c.",3,1394
sour,77,"Protective equipment, except clothing",2,1395
sour,770,"Protective equipment, except clothing, unspecified",3,1396
sour,771,Dust masks,3,1397
sour,772,"Ear plugs, hearing protectors",3,1398
sour,773,"Face shields, welding masks",3,1399
sour,774,Hard hats,3,1400
sour,775,"Lifelines, lanyards, safety belts, harnesses",3,1401
sour,776,Respirators,3,1402
sour,777,Safety glasses or goggles,3,1403
sour,779,"Protective equipment, except clothing, n.e.c.",3,1404
sour,78,"Firearms, law enforcement, and other self-defense equipment",2,1405
sour,780,"Firearms, law enforcement, and other self-defense equipment, unspecified",3,1406
sour,781,Firearms,3,1407
sour,7810,"Firearm, unspecified",4,1408
sour,7811,"Pistol, handgun, revolver",4,1409
sour,7812,"Rifle, shotgun",4,1410
sour,7813,Explosive devices ,4,1411
sour,7819,"Firearm, n.e.c.",4,1412
sour,782,Ammunition,3,1413
sour,783,Other law enforcement and self-defense equipment,3,1414
sour,7830,"Other law enforcement and self-defense equipment, unspecified",4,1415
sour,7831,"Batons, nightsticks",4,1416
sour,7832,"Tasers, stun guns",4,1417
sour,7833,"Tear gas, mace, pepper spray",4,1418
sour,7834,Handcuffs,4,1419
sour,7839,"Law enforcement and self-defense equipment, n.e.c.",4,1420
sour,784,"Air-powered guns, paintball guns",3,1421
sour,789,"Firearms, law enforcement, and other self-defense equipment, n.e.c.",3,1422
sour,79,"Other tools, instruments, and equipment",2,1423
sour,790,"Other tools, instruments, and equipment, unspecified",3,1424
sour,791,Clocks,3,1425
sour,792,"Cooking and eating utensils, except knives",3,1426
sour,793,Musical instruments,3,1427
sour,7930,"Musical instrument, unspecified",4,1428
sour,7931,"Pianos, organs, keyboards",4,1429
sour,7939,"Musical instruments, n.e.c.",4,1430
sour,794,Sewing notions,3,1431
sour,7940,"Sewing notions, unspecified",4,1432
sour,7941,"Fabric pins, safety pins",4,1433
sour,7942,Sewing needles,4,1434
sour,7949,"Sewing notions, n.e.c.",4,1435
sour,795,Fishing equipment ,3,1436
sour,7950,"Fishing equipment, unspecified",4,1437
sour,7951,Recreational fishing equipment,4,1438
sour,7952,Commercial fishing equipment,4,1439
sour,7959,"Fishing equipment, n.e.c.",4,1440
sour,799,"Tools, instruments, and equipment, n.e.c.",3,1441
sour,8,VEHICLES,1,1442
sour,80,"Vehicle, unspecified",2,1443
sour,81,Aircraft,2,1444
sour,810,Aircraft unspecified,3,1445
sour,811,Airplanes—powered fixed wing,3,1446
sour,8110,"Airplane—powered fixed wing, unspecified",4,1447
sour,8111,Airplane—jet or turbine engine,4,1448
sour,8112,Airplane—propeller-driven or piston engine,4,1449
sour,8119,"Airplane—powered fixed wing, n.e.c",4,1450
sour,812,Aircraft—powered rotary wing,3,1451
sour,8120,"Aircraft—powered rotary wing, unspecified",4,1452
sour,8121,Helicopter,4,1453
sour,8129,"Aircraft—powered rotary wing, n.e.c",4,1454
sour,813,Aircraft—nonpowered,3,1455
sour,8130,"Aircraft—nonpowered, unspecified",4,1456
sour,8131,"Glider, hang glider—nonpowered",4,1457
sour,8132,Parachute,4,1458
sour,8139,"Aircraft—nonpowered, n.e.c",4,1459
sour,819,"Aircraft, n.e.c",3,1460
sour,82,Rail vehicles,2,1461
sour,820,"Rail vehicle, unspecified",3,1462
sour,821,Amusement park rail vehicle,3,1463
sour,822,"Streetcar, trolley, cable car, light rail",3,1464
sour,823,"Subway, elevated train",3,1465
sour,824,"Train, locomotive, rail car",3,1466
sour,8240,"Train, locomotive, rail car, unspecified",4,1467
sour,8241,Freight train,4,1468
sour,8242,"Passenger train, heavy rail",4,1469
sour,8243,Locomotive—unattached to rail car(s),4,1470
sour,8244,Rail car(s)—unattached to locomotive,4,1471
sour,8249,"Train, locomotive, rail car, n.e.c.",4,1472
sour,825,"Rail-mounted construction, cleaning, maintenance machine",3,1473
sour,826,"Industrial, mining rail vehicle",3,1474
sour,829,"Rail vehicle, n.e.c",3,1475
sour,83,Water vehicles,2,1476
sour,830,"Water vehicle, unspecified",3,1477
sour,831,Barge,3,1478
sour,832,Commercial fishing vessel,3,1479
sour,833,"Tugboat, towboat",3,1480
sour,834,"Cargo ship, freighter, passenger liner, ship, excluding sail-powered",3,1481
sour,835,"Motorboat, motorized yacht",3,1482
sour,836,Sailboat,3,1483
sour,837,"Rowboat, kayak, canoe",3,1484
sour,838,"Raft, floating dock",3,1485
sour,839,"Water vehicle, n.e.c",3,1486
sour,84,"Highway vehicles, motorized",2,1487
sour,840,"Highway vehicle, motorized, unspecified",3,1488
sour,841,"Passenger vehicles—automobiles, buses, and passenger vans",3,1489
sour,8410,"Passenger vehicle, unspecified",4,1490
sour,8411,"Ambulance, police, and other emergency passenger vehicle",4,1491
sour,8412,Taxi,4,1492
sour,8413,Automobile,4,1493
sour,8414,Bus,4,1494
sour,8415,Passenger van,4,1495
sour,8416,"Motorcycle, moped, dirt bike",4,1496
sour,8417,"Motor home, RV",4,1497
sour,8419,"Passenger vehicle, n.e.c",4,1498
sour,842,Trucks—motorized freight hauling and utility,3,1499
sour,8420,"Truck—motorized freight hauling and utility, unspecified",4,1500
sour,8421,"Semi, tractor-trailer, tanker truck",4,1501
sour,8422,"Boom truck, bucket or basket hoist truck",4,1502
sour,8423,Dump truck,4,1503
sour,8424,"Garbage, recycling, or refuse truck",4,1504
sour,8425,"Fire truck, other emergency equipment truck",4,1505
sour,8426,Delivery truck or van,4,1506
sour,8427,"Cement truck, concrete mixer truck",4,1507
sour,8428,Tow truck,4,1508
sour,8429,"Truck—motorized freight hauling and utility, n.e.c",4,1509
sour,843,Multi-purpose highway vehicles,3,1510
sour,8430,"Multi-purpose highway vehicle, unspecified",4,1511
sour,8431,Pickup truck,4,1512
sour,8432,"SUV, sports utility vehicle",4,1513
sour,8439,"Multi-purpose highway vehicle, n.e.c.",4,1514
sour,849,"Highway vehicle, motorized, n.e.c.",3,1515
sour,85,Animal- and human- powered vehicles,2,1516
sour,850,"Animal- or human-powered vehicle, unspecified",3,1517
sour,851,"Bicycle, pedal cycle",3,1518
sour,852,"Horse-drawn carriage, buggy",3,1519
sour,853,Animal-powered wagon,3,1520
sour,859,"Animal- or human-powered vehicle, n.e.c.",3,1521
sour,86,Off-road and industrial vehicles—powered,2,1522
sour,860,"Off-road or industrial vehicle—powered, unspecified",3,1523
sour,861,Off-road passenger vehicles—powered,3,1524
sour,8610,"Off-road passenger vehicle—powered, unspecified",4,1525
sour,8611,"ATV, all terrain vehicle",4,1526
sour,8612,"Golf cart, personnel transport cart",4,1527
sour,8613,Racecar,4,1528
sour,8614,Snowmobile,4,1529
sour,8619,"Off-road passenger vehicles—powered, n.e.c",4,1530
sour,862,"Industrial vehicles, material hauling and transport—powered",3,1531
sour,8620,"Industrial vehicle, material hauling and transport—powered, unspecified",4,1532
sour,8621,"Forklift, order picker, platform truck—powered",4,1533
sour,8622,Powered industrial carrier,4,1534
sour,8623,Pallet jack—powered,4,1535
sour,8624,Airport utility vehicle—powered,4,1536
sour,8629,"Industrial vehicle, material hauling and transport—powered, n.e.c",4,1537
sour,863,"Tractors, PTOs",3,1538
sour,8630,"Tractor, unspecified",4,1539
sour,8631,Farm tractor,4,1540
sour,8632,Construction tractor,4,1541
sour,8633,Industrial tractor,4,1542
sour,8634,Power take-off (PTO),4,1543
sour,8639,"Tractor, n.e.c.",4,1544
sour,869,"Off-road or industrial vehicle—powered, n.e.c",3,1545
sour,87,Plant and industrial vehicles—nonpowered,2,1546
sour,870,"Plant and industrial vehicle—nonpowered, unspecified",3,1547
sour,871,"Cart, dolly, hand truck—nonpowered",3,1548
sour,872,Pallet jack—nonpowered,3,1549
sour,873,Wagon,3,1550
sour,874,Wheelbarrow,3,1551
sour,875,"Shopping cart, grocery carriage—nonpowered ",3,1552
sour,879,"Plant and industrial vehicle—nonpowered, n.e.c",3,1553
sour,89,Other vehicles,2,1554
sour,890,"Other vehicles, unspecified",3,1555
sour,891,Armored personnel carrier,3,1556
sour,892,Tank,3,1557
sour,893,Humvee,3,1558
sour,894,Street sweeping and cleaning machinery,3,1559
sour,899,"Vehicle, n.e.c",3,1560
sour,9,OTHER SOURCES,1,1561
sour,90,"Other sources, unspecified",2,1562
sour,91,Apparel and textiles,2,1563
sour,910,"Apparel and textiles, unspecified",3,1564
sour,911,Clothing and shoes,3,1565
sour,9110,"Clothing, unspecified",4,1566
sour,9111,"Belts, gloves, neckties, scarves",4,1567
sour,9112,"Blouses, shirts, dresses, trousers, skirts",4,1568
sour,9113,"Hats, caps",4,1569
sour,9114,"Shoes, boots, slippers, sandals",4,1570
sour,9115,"Suits, coats, jackets",4,1571
sour,9119,"Clothing, n.e.c.",4,1572
sour,912,"Eye glasses, jewelry, and watches",3,1573
sour,9120,"Eye glasses, jewelry, and watches, unspecified",4,1574
sour,9121,"Eye glasses, sunglasses",4,1575
sour,9122,"Jewelry, ID badge lanyards",4,1576
sour,9123,Watches,4,1577
sour,913,Textiles ,3,1578
sour,9130,"Textiles, unspecified",4,1579
sour,9131,Fabric,4,1580
sour,9132,"Yarn, thread",4,1581
sour,9139,"Textiles, n.e.c.",4,1582
sour,914,Laundry,3,1583
sour,915,"Sheets, towels, linens, bedding",3,1584
sour,919,"Apparel and textiles, n.e.c.",3,1585
sour,92,Environmental and elemental conditions,2,1586
sour,920,"Environmental and elemental conditions, unspecified",3,1587
sour,921,Air pressure,3,1588
sour,9210,"Air pressure, unspecified",4,1589
sour,9211,Atmospheric pressure—high or low,4,1590
sour,9212,Pressurized air—environmental,4,1591
sour,9213,Pressurized air—blast,4,1592
sour,9219,"Air pressure, n.e.c.",4,1593
sour,922,"Avalanche, mudslide",3,1594
sour,923,Earthquake,3,1595
sour,924,"Fire, flame, smoke",3,1596
sour,9240,"Fire, flame, smoke, unspecified",4,1597
sour,9241,"Fire, flame",4,1598
sour,9242,Tobacco smoke,4,1599
sour,9243,"Smoke, fire gases, n.e.c.",4,1600
sour,9248,"Multiple fire, flame, smoke",4,1601
sour,925,Flooding and other water sources,3,1602
sour,9250,"Flooding and other water sources, unspecified",4,1603
sour,9251,Flooding,4,1604
sour,9252,"Waves, surges, rough seas",4,1605
sour,9253,Water pressure—high or low,4,1606
sour,9254,Pressurized water—blast,4,1607
sour,9259,"Flooding and other water sources, n.e.c.",4,1608
sour,926,Temperature extremes—environmental,3,1609
sour,9260,"Temperature extremes—environmental, unspecified",4,1610
sour,9261,Cold—environmental,4,1611
sour,9262,Heat—environmental,4,1612
sour,927,Weather and atmospheric conditions,3,1613
sour,9270,"Weather and atmospheric conditions, unspecified",4,1614
sour,9271,Fog,4,1615
sour,9272,"High winds, gusts, turbulence",4,1616
sour,9273,"Ice, sleet, snow",4,1617
sour,9274,Lightning,4,1618
sour,9275,Rain,4,1619
sour,9276,"Smog, poor outdoor air quality",4,1620
sour,9277,"Tornado, hurricane, typhoon",4,1621
sour,9278,Multiple weather and atmospheric conditions,4,1622
sour,9279,"Weather and atmospheric conditions, n.e.c.",4,1623
sour,929,Other environmental and elemental conditions,3,1624
sour,9291,Noise,4,1625
sour,9292,Sun,4,1626
sour,9293,Welders’ flash,4,1627
sour,9294,Other ultraviolet (UV) light,4,1628
sour,9295,Microwaves,4,1629
sour,9296,Poor indoor air quality,4,1630
sour,9297,Oxygen-deficient environment,4,1631
sour,9299,"Environmental and elemental conditions, n.e.c.",4,1632
sour,93,"Paper, books, magazines",2,1633
sour,930,"Paper, books, magazines, unspecified",3,1634
sour,931,"Books, notebooks, magazines, catalogues",3,1635
sour,932,"Paper, sheets",3,1636
sour,933,"Binders, files, charts",3,1637
sour,939,"Paper, books, magazines, n.e.c.",3,1638
sour,94,"Scrap, waste, debris",2,1639
sour,940,"Scrap, waste, debris, unspecified",3,1640
sour,941,"Chips, particles, splinters",3,1641
sour,9410,"Chips, particles, splinters, unspecified",4,1642
sour,9411,"Dirt particles and dust from dirt, debris",4,1643
sour,9412,"Broken glass, glass chips, or fibers",4,1644
sour,9413,"Metal chips, particles",4,1645
sour,9414,"Wood chips, sawdust",4,1646
sour,9415,Wood splinters,4,1647
sour,9416,"Plastic chips, particles",4,1648
sour,9419,"Chips, particles, splinters, n.e.c.",4,1649
sour,942,Sewage,3,1650
sour,943,Construction debris,3,1651
sour,944,"Trash, garbage",3,1652
sour,945,Scrap metal,3,1653
sour,949,"Scrap, waste, debris, n.e.c.",3,1654
sour,95,"Other steam, vapors, liquids, ice",2,1655
sour,950,"Steam, vapors, liquids, ice, unspecified",3,1656
sour,951,"Steam, vapors—nonchemical",3,1657
sour,952,Liquids—nonchemical,3,1658
sour,9520,"Liquids, unspecified",4,1659
sour,9521,Water,4,1660
sour,9529,"Liquids, n.e.c.",4,1661
sour,953,"Ice—blocks, cubes, crushed",3,1662
sour,959,"Steam, vapors, liquids, ice, n.e.c.",3,1663
sour,99,"Source, n.e.c.",2,1664
sour,9999,Nonclassifiable,4,1665
